# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-10-05 13:59:39 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05427850 YAHARA RIVER AT STATE HIGHWAY 113 AT MADISON, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05427850
#            TS   parameter     statistic     Description
#        154918       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        154919       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        154920       00010     00003     Temperature, water, degrees Celsius (Mean)
#        154921       00060     00003     Discharge, cubic feet per second (Mean)
#        154924       00665     00003     Phosphorus, water, unfiltered, milligrams per liter as phosphorus (Mean)
#        154926       00671     00003     Orthophosphate, water, filtered, milligrams per liter as phosphorus (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	154918_00010_00001	154918_00010_00001_cd	154919_00010_00002	154919_00010_00002_cd	154920_00010_00003	154920_00010_00003_cd	154921_00060_00003	154921_00060_00003_cd	154924_00665_00003	154924_00665_00003_cd	154926_00671_00003	154926_00671_00003_cd
USGS	05427850	2002-11-04	4.0	A	2.0	A	3.0	A	70.4	A				
USGS	05427850	2002-11-05	3.0	A	3.0	A	3.0	A	56.3	A				
USGS	05427850	2002-11-06	4.0	A	3.0	A	3.5	A	58.7	A				
USGS	05427850	2002-11-07	5.5	A	3.5	A	4.5	A	10.4	A				
USGS	05427850	2002-11-08	7.5	A	5.5	A	6.5	A	95.2	A				
USGS	05427850	2002-11-09	9.5	A	7.0	A	8.0	A	47.9	A				
USGS	05427850	2002-11-10	10.5	A	9.5	A	10.0	A	63.9	A				
USGS	05427850	2002-11-11	9.5	A	6.5	A	8.0	A	87.4	A				
USGS	05427850	2002-11-12	7.0	A	5.5	A	6.0	A	72.7	A				
USGS	05427850	2002-11-13	6.0	A	4.5	A	5.5	A	57.7	A				
USGS	05427850	2002-11-14	6.0	A	4.0	A	5.0	A	88.5	A				
USGS	05427850	2002-11-15	4.0	A	2.0	A	3.0	A	57.1	A				
USGS	05427850	2002-11-16	3.0	A	1.0	A	2.0	A	51.7	A				
USGS	05427850	2002-11-17	3.0	A	0.5	A	1.5	A	46.3	A				
USGS	05427850	2002-11-18	3.0	A	2.0	A	2.5	A	52.6	A				
USGS	05427850	2002-11-19	4.0	A	2.5	A	3.0	A	54.0	A				
USGS	05427850	2002-11-20	4.0	A	3.0	A	3.0	A	59.4	A				
USGS	05427850	2002-11-21	3.5	A	2.0	A	3.0	A	58.6	A				
USGS	05427850	2002-11-22	2.5	A	1.0	A	2.0	A	36.2	A				
USGS	05427850	2002-11-23	3.5	A	1.0	A	2.0	A	58.4	A				
USGS	05427850	2002-11-24	2.5	A	0.0	A	1.5	A	58.2	A				
USGS	05427850	2002-11-25	2.0	A	0.0	A	1.0	A	47.5	A				
USGS	05427850	2002-11-26	3.0	A	1.5	A	2.5	A	46.2	A				
USGS	05427850	2002-11-27	3.5	A	2.5	A	3.0	A	41.6	A				
USGS	05427850	2002-11-28	3.5	A	2.5	A	3.0	A	35.7	A				
USGS	05427850	2002-11-29	3.0	A	1.5	A	2.0	A	60.0	A				
USGS	05427850	2002-11-30	2.0	A	1.0	A	1.5	A	54.3	A				
USGS	05427850	2002-12-01	1.5	A	1.0	A	1.0	A	39.5	A				
USGS	05427850	2002-12-02	1.5	A	0.5	A	1.0	A	49.5	A				
USGS	05427850	2002-12-03	1.5	A	0.5	A	1.0	A	28.8	A				
USGS	05427850	2002-12-04	1.0	A	0.5	A	1.0	A	35.3	A				
USGS	05427850	2002-12-05	1.0	A	1.0	A	1.0	A	38.3	A				
USGS	05427850	2002-12-06	1.5	A	0.5	A	1.0	A	32.4	A				
USGS	05427850	2002-12-07	1.0	A	0.5	A	1.0	A	46.5	A				
USGS	05427850	2002-12-08	1.0	A	0.5	A	1.0	A	36.4	A				
USGS	05427850	2002-12-09	1.0	A	0.5	A	1.0	A	31.6	A				
USGS	05427850	2002-12-10	1.0	A	0.5	A	0.5	A	41.9	A				
USGS	05427850	2002-12-11	1.0	A	0.5	A	0.5	A	39.8	A				
USGS	05427850	2002-12-12	1.0	A	0.5	A	0.5	A	44.7	A				
USGS	05427850	2002-12-13	0.5	A	0.5	A	0.5	A	48.6	A				
USGS	05427850	2002-12-14	2.0	A	0.5	A	1.0	A	43.7	A				
USGS	05427850	2002-12-15	1.5	A	0.5	A	1.0	A	63.6	A				
USGS	05427850	2002-12-16	1.0	A	0.0	A	0.5	A	38.6	A				
USGS	05427850	2002-12-17	1.0	A	0.5	A	0.5	A	46.5	A				
USGS	05427850	2002-12-18	2.0	A	0.5	A	1.0	A	61.1	A				
USGS	05427850	2002-12-19	1.5	A	0.5	A	1.0	A	75.5	A				
USGS	05427850	2002-12-20	0.5	A	0.0	A	0.5	A	53.1	A				
USGS	05427850	2002-12-21	1.0	A	0.0	A	0.0	A	57.9	A				
USGS	05427850	2002-12-22	0.5	A	0.0	A	0.0	A	33.8	A				
USGS	05427850	2002-12-23	1.0	A	0.0	A	0.5	A	46.7	A				
USGS	05427850	2002-12-24	1.5	A	0.0	A	0.5	A	43.1	A				
USGS	05427850	2002-12-25	1.0	A	0.5	A	1.0	A	43.4	A				
USGS	05427850	2002-12-26	2.0	A	0.5	A	1.0	A	40.9	A				
USGS	05427850	2002-12-27	1.5	A	0.5	A	1.0	A	42.1	A				
USGS	05427850	2002-12-28	1.0	A	0.0	A	0.5	A	54.6	A				
USGS	05427850	2002-12-29	1.5	A	0.5	A	1.0	A	51.9	A				
USGS	05427850	2002-12-30	1.5	A	1.0	A	1.5	A	49.5	A				
USGS	05427850	2002-12-31	2.0	A	0.5	A	1.5	A	52.0	A				
USGS	05427850	2003-01-01	1.0	A	0.0	A	0.5	A	41.2	A				
USGS	05427850	2003-01-02	0.5	A	0.0	A	0.5	A	41.1	A				
USGS	05427850	2003-01-03	2.0	A	0.0	A	1.0	A	38.1	A				
USGS	05427850	2003-01-04	1.5	A	0.5	A	1.0	A	43.3	A				
USGS	05427850	2003-01-05	0.5	A	0.0	A	0.5	A	48.9	A				
USGS	05427850	2003-01-06	1.0	A	0.0	A	0.5	A	40.9	A				
USGS	05427850	2003-01-07	1.0	A	0.0	A	0.5	A	46.5	A				
USGS	05427850	2003-01-08	2.0	A	0.0	A	1.0	A	43.3	A				
USGS	05427850	2003-01-09	1.0	A	0.0	A	0.5	A	46.1	A				
USGS	05427850	2003-01-10	1.0	A	0.0	A	0.5	A	30.8	A				
USGS	05427850	2003-01-11	1.5	A	0.0	A	0.5	A	30.7	A				
USGS	05427850	2003-01-12	1.5	A	0.0	A	0.5	A	41.4	A				
USGS	05427850	2003-01-13	1.0	A	0.0	A	0.5	A	38.7	A				
USGS	05427850	2003-01-14	1.0	A	0.0	A	0.5	A	32.2	A				
USGS	05427850	2003-01-15	1.5	A	0.0	A	0.5	A	29.7	A				
USGS	05427850	2003-01-16	1.0	A	0.0	A	0.5	A	39.6	A				
USGS	05427850	2003-01-17	1.0	A	0.0	A	0.5	A	32.9	A				
USGS	05427850	2003-01-18	0.5	A	0.0	A	0.0	A	34.9	A				
USGS	05427850	2003-01-19	0.5	A	0.0	A	0.0	A	28.6	A				
USGS	05427850	2003-01-20	0.5	A	0.0	A	0.0	A	35.5	A				
USGS	05427850	2003-01-21	1.0	A	0.0	A	0.0	A	29.7	A				
USGS	05427850	2003-01-22	0.5	A	0.0	A	0.0	A	27.8	A				
USGS	05427850	2003-01-23	0.5	A	0.0	A	0.0	A	22.0	A				
USGS	05427850	2003-01-24	0.0	A	0.0	A	0.0	A	21.8	A				
USGS	05427850	2003-01-25	0.5	A	0.0	A	0.0	A	25.9	A				
USGS	05427850	2003-01-26	0.5	A	0.0	A	0.0	A	29.7	A				
USGS	05427850	2003-01-27	0.0	A	0.0	A	0.0	A	22.8	A				
USGS	05427850	2003-01-28	0.0	A	0.0	A	0.0	A	28.1	A				
USGS	05427850	2003-01-29	0.0	A	0.0	A	0.0	A	28.3	A				
USGS	05427850	2003-01-30	0.0	A	0.0	A	0.0	A	30.5	A				
USGS	05427850	2003-01-31	0.0	A	0.0	A	0.0	A	38.9	A				
USGS	05427850	2003-02-01	0.0	A	0.0	A	0.0	A	38.5	A				
USGS	05427850	2003-02-02	0.0	A	0.0	A	0.0	A	29.4	A				
USGS	05427850	2003-02-03	0.0	A	0.0	A	0.0	A	28.2	A				
USGS	05427850	2003-02-04	0.0	A	0.0	A	0.0	A	35.6	A				
USGS	05427850	2003-02-05	0.0	A	0.0	A	0.0	A	33.8	A				
USGS	05427850	2003-02-06	0.0	A	0.0	A	0.0	A	35.7	A				
USGS	05427850	2003-02-07	0.0	A	0.0	A	0.0	A	29.3	A				
USGS	05427850	2003-02-08	0.0	A	0.0	A	0.0	A	33.7	A				
USGS	05427850	2003-02-09	0.0	A	0.0	A	0.0	A	34.3	A				
USGS	05427850	2003-02-10	0.0	A	0.0	A	0.0	A	31.1	A				
USGS	05427850	2003-02-11	0.0	A	0.0	A	0.0	A	32.9	A				
USGS	05427850	2003-02-12	0.0	A	0.0	A	0.0	A	40.3	A				
USGS	05427850	2003-02-13	0.0	A	0.0	A	0.0	A	36.8	A				
USGS	05427850	2003-02-14	0.0	A	0.0	A	0.0	A	39.2	A				
USGS	05427850	2003-02-15	0.0	A	0.0	A	0.0	A	35.3	A				
USGS	05427850	2003-02-16	0.0	A	0.0	A	0.0	A	36.8	A				
USGS	05427850	2003-02-17	0.0	A	0.0	A	0.0	A	33.7	A				
USGS	05427850	2003-02-18	0.0	A	0.0	A	0.0	A	38.1	A				
USGS	05427850	2003-02-19	0.0	A	0.0	A	0.0	A	37.5	A				
USGS	05427850	2003-02-20	0.0	A	0.0	A	0.0	A	45.3	A				
USGS	05427850	2003-02-21	0.5	A	0.0	A	0.0	A	63.2	A				
USGS	05427850	2003-02-22	0.0	A	0.0	A	0.0	A	68.6	A				
USGS	05427850	2003-02-23	0.5	A	0.0	A	0.0	A	39.8	A				
USGS	05427850	2003-02-24	0.0	A	0.0	A	0.0	A	37.1	A				
USGS	05427850	2003-02-25	0.5	A	0.0	A	0.0	A	38.6	A				
USGS	05427850	2003-02-26	0.5	A	0.0	A	0.0	A	35.9	A				
USGS	05427850	2003-02-27	0.5	A	0.0	A	0.0	A	33.0	A				
USGS	05427850	2003-02-28	0.5	A	0.0	A	0.0	A	37.6	A				
USGS	05427850	2003-03-01	0.5	A	0.0	A	0.0	A	34.8	A				
USGS	05427850	2003-03-02	0.5	A	0.0	A	0.0	A	36.8	A				
USGS	05427850	2003-03-03	0.5	A	0.0	A	0.0	A	32.0	A				
USGS	05427850	2003-03-04	0.0	A	0.0	A	0.0	A	27.8	A				
USGS	05427850	2003-03-05	0.0	A	0.0	A	0.0	A	30.7	A				
USGS	05427850	2003-03-06	0.0	A	0.0	A	0.0	A	40.9	A				
USGS	05427850	2003-03-07	0.0	A	0.0	A	0.0	A	29.7	A				
USGS	05427850	2003-03-08	0.0	A	0.0	A	0.0	A	45.4	A				
USGS	05427850	2003-03-09	0.0	A	0.0	A	0.0	A	36.9	A				
USGS	05427850	2003-03-10	0.0	A	0.0	A	0.0	A	32.0	A				
USGS	05427850	2003-03-11	0.0	A	0.0	A	0.0	A	37.6	A				
USGS	05427850	2003-03-12	0.0	A	0.0	A	0.0	A	37.9	A				
USGS	05427850	2003-03-13	0.0	A	0.0	A	0.0	A	40.7	A				
USGS	05427850	2003-03-14	0.5	A	0.0	A	0.0	A	46.9	A				
USGS	05427850	2003-03-15	1.5	A	0.0	A	0.5	A	74.5	A				
USGS	05427850	2003-03-16	4.0	A	0.5	A	2.0	A	85.4	A				
USGS	05427850	2003-03-17	5.0	A	0.5	A	2.0	A	72.8	A				
USGS	05427850	2003-03-18	4.0	A	1.5	A	2.5	A	62.2	A				
USGS	05427850	2003-03-19	3.0	A	1.5	A	2.0	A	47.4	A				
USGS	05427850	2003-03-20	2.0	A	1.0	A	1.5	A	48.7	A				
USGS	05427850	2003-03-21	2.0	A	0.5	A	1.5	A	43.9	A				
USGS	05427850	2003-03-22	2.5	A	0.0	A	1.5	A	58.6	A				
USGS	05427850	2003-03-23	6.5	A	2.0	A	4.0	A	40.6	A				
USGS	05427850	2003-03-24	9.0	A	5.0	A	6.5	A	50.1	A				
USGS	05427850	2003-03-25	11.0	A	5.5	A	8.0	A	46.5	A				
USGS	05427850	2003-03-26	11.0	A	7.0	A	8.5	A	46.8	A				
USGS	05427850	2003-03-27	9.0	A	6.5	A	8.0	A	51.6	A				
USGS	05427850	2003-03-28	8.0	A	4.5	A	6.5	A	42.0	A				
USGS	05427850	2003-03-29	5.0	A	3.0	A	4.0	A	83.1	A				
USGS	05427850	2003-03-30	7.0	A	3.0	A	5.0	A	52.0	A				
USGS	05427850	2003-03-31	8.0	A	4.5	A	6.0	A	40.8	A				
USGS	05427850	2003-04-01	13.0	A	7.0	A	9.5	A	64.9	A				
USGS	05427850	2003-04-02	11.0	A	8.0	A	9.5	A	75.6	A				
USGS	05427850	2003-04-03	8.5	A	3.5	A	5.5	A	30.1	A				
USGS	05427850	2003-04-04	3.5	A	1.5	A	2.5	A	50.8	A				
USGS	05427850	2003-04-05	3.0	A	0.5	A	2.0	A	33.3	A				
USGS	05427850	2003-04-06	5.0	A	2.5	A	3.0	A	84.9	A				
USGS	05427850	2003-04-07	3.5	A	0.0	A	1.0	A	31.9	A				
USGS	05427850	2003-04-08	3.0	A	0.0	A	1.0	A	17.3	A				
USGS	05427850	2003-04-09	7.0	A	2.0	A	4.0	A	48.5	A				
USGS	05427850	2003-04-10	10.5	A	4.5	A	7.0	A	53.6	A				
USGS	05427850	2003-04-11	14.0	A	8.0	A	11.0	A	61.9	A				
USGS	05427850	2003-04-12	14.0	A	10.0	A	12.5	A	56.4	A				
USGS	05427850	2003-04-13	14.5	A	10.5	A	12.0	A	39.5	A				
USGS	05427850	2003-04-14	16.5	A	12.0	A	14.0	A	24.7	A				
USGS	05427850	2003-04-15	19.0	A	15.0	A	16.5	A	65.3	A				
USGS	05427850	2003-04-16	19.0	A	9.5	A	13.5	A	110	A				
USGS	05427850	2003-04-17	10.5	A	7.5	A	9.0	A	-1.45	A				
USGS	05427850	2003-04-18	8.5	A	7.5	A	8.0	A	47.3	A				
USGS	05427850	2003-04-19	10.5	A	7.0	A	8.5	A	26.8	A				
USGS	05427850	2003-04-20	13.0	A	10.5	A	12.0	A	42.6	A				
USGS	05427850	2003-04-21	12.0	A	9.5	A	11.0	A	101	A				
USGS	05427850	2003-04-22	12.0	A	8.0	A	10.0	A	38.3	A				
USGS	05427850	2003-04-23	14.5	A	9.5	A	11.5	A	44.0	A				
USGS	05427850	2003-04-24	13.5	A	11.0	A	12.5	A	45.3	A				
USGS	05427850	2003-04-25	14.5	A	10.0	A	12.5	A	44.1	A				
USGS	05427850	2003-04-26	15.5	A	10.5	A	13.0	A	27.7	A				
USGS	05427850	2003-04-27	17.5	A	13.5	A	15.5	A	25.8	A				
USGS	05427850	2003-04-28	18.5	A	15.5	A	17.0	A	53.1	A				
USGS	05427850	2003-04-29	17.0	A	15.0	A	16.0	A	32.8	A				
USGS	05427850	2003-04-30	16.5	A	12.5	A	14.5	A	68.5	A				
USGS	05427850	2003-05-01	14.5	A	11.5	A	13.0	A	188	A				
USGS	05427850	2003-05-02	14.5	A	11.5	A	13.5	A	114	A				
USGS	05427850	2003-05-03	16.5	A	12.0	A	14.0	A	73.1	A				
USGS	05427850	2003-05-04	15.5	A	12.0	A	13.5	A	75.4	A				
USGS	05427850	2003-05-05	12.5	A	11.5	A	12.0	A	77.3	A				
USGS	05427850	2003-05-06	16.0	A	12.0	A	14.0	A	104	A				
USGS	05427850	2003-05-07	15.0	A	13.0	A	14.0	A	86.8	A				
USGS	05427850	2003-05-08	14.0	A	12.5	A	13.5	A	100	A				
USGS	05427850	2003-05-09	17.0	A	13.0	A	14.5	A	102	A				
USGS	05427850	2003-05-10	19.5	A	15.5	A	17.0	A	112	A				
USGS	05427850	2003-05-11	18.0	A	12.5	A	15.5	A	108	A				
USGS	05427850	2003-05-12	15.5	A	11.5	A	13.5	A	209	A				
USGS	05427850	2003-05-13	17.0	A	13.5	A	15.5	A	104	A				
USGS	05427850	2003-05-14	17.0	A	14.5	A	15.5	A	89.2	A				
USGS	05427850	2003-05-15	16.0	A	13.5	A	14.5	A	83.6	A				
USGS	05427850	2003-05-16	18.5	A	14.0	A	16.5	A	80.4	A				
USGS	05427850	2003-05-17	18.5	A	16.0	A	17.0	A	68.7	A				
USGS	05427850	2003-05-18	19.5	A	16.5	A	18.0	A	68.8	A				
USGS	05427850	2003-05-19	19.0	A	18.0	A	18.5	A	59.1	A				
USGS	05427850	2003-05-20	19.5	A	17.0	A	18.5	A	95.7	A				
USGS	05427850	2003-05-21	19.5	A	16.0	A	18.0	A	65.0	A				
USGS	05427850	2003-05-22	20.5	A	16.0	A	18.0	A	61.9	A				
USGS	05427850	2003-05-23	21.0	A	17.5	A	19.0	A	59.3	A				
USGS	05427850	2003-05-24	21.0	A	17.5	A	19.5	A	60.6	A				
USGS	05427850	2003-05-25	22.0	A	18.5	A	20.5	A	57.2	A				
USGS	05427850	2003-05-26	22.5	A	19.0	A	21.0	A	50.9	A				
USGS	05427850	2003-05-27	23.5	A	19.5	A	21.0	A	48.5	A				
USGS	05427850	2003-05-28	23.0	A	21.0	A	22.0	A	48.8	A				
USGS	05427850	2003-05-29	21.0	A	19.0	A	20.0	A	49.5	A				
USGS	05427850	2003-05-30	21.0	A	19.0	A	20.0	A	47.4	A				
USGS	05427850	2003-05-31	20.0	A	17.0	A	18.0	A	50.8	A				
USGS	05427850	2003-06-01	20.5	A	16.0	A	17.5	A	42.3	A				
USGS	05427850	2003-06-02	20.0	A	17.5	A	19.0	A	37.6	A				
USGS	05427850	2003-06-03	19.0	A	17.5	A	18.0	A	47.2	A				
USGS	05427850	2003-06-04	20.5	A	17.0	A	18.5	A	40.4	A				
USGS	05427850	2003-06-05	22.0	A	18.5	A	20.0	A	42.7	A				
USGS	05427850	2003-06-06	21.5	A	19.0	A	20.5	A	26.4	A				
USGS	05427850	2003-06-07	22.0	A	18.0	A	19.5	A	61.2	A				
USGS	05427850	2003-06-08	21.5	A	20.0	A	20.5	A	45.5	A				
USGS	05427850	2003-06-09	23.0	A	18.5	A	20.5	A	53.1	A				
USGS	05427850	2003-06-10	22.0	A	20.5	A	21.5	A	43.8	A				
USGS	05427850	2003-06-11	21.5	A	19.0	A	20.0	A	47.0	A				
USGS	05427850	2003-06-12	21.5	A	18.0	A	19.0	A	34.2	A				
USGS	05427850	2003-06-13	24.5	A	19.5	A	21.5	A	39.1	A				
USGS	05427850	2003-06-14	25.0	A	22.5	A	24.0	A	36.0	A				
USGS	05427850	2003-06-15	26.0	A	22.0	A	24.0	A	35.9	A				
USGS	05427850	2003-06-16	27.5	A	23.0	A	25.0	A	24.4	A				
USGS	05427850	2003-06-17	28.5	A	23.5	A	25.5	A	30.8	A				
USGS	05427850	2003-06-18	29.0	A	25.5	A	27.0	A	43.6	A				
USGS	05427850	2003-06-19	27.5	A	24.0	A	25.0	A	29.5	A				
USGS	05427850	2003-06-20	26.0	A	21.5	A	23.5	A	34.0	A				
USGS	05427850	2003-06-21	27.5	A	22.5	A	24.5	A	28.0	A				
USGS	05427850	2003-06-22	27.5	A	23.5	A	25.5	A	28.2	A				
USGS	05427850	2003-06-23	27.5	A	24.5	A	26.0	A	33.3	A				
USGS	05427850	2003-06-24	28.5	A	24.0	A	26.0	A	27.8	A				
USGS	05427850	2003-06-25	29.0	A	26.0	A	27.5	A	19.4	A				
USGS	05427850	2003-06-26	27.0	A	22.5	A	25.0	A	49.6	A				
USGS	05427850	2003-06-27	24.5	A	20.5	A	22.5	A	44.8	A				
USGS	05427850	2003-06-28	23.5	A	21.5	A	22.5	A	37.2	A				
USGS	05427850	2003-06-29	25.0	A	21.5	A	23.5	A	38.2	A				
USGS	05427850	2003-06-30	26.0	A	23.0	A	24.0	A	34.9	A				
USGS	05427850	2003-07-01	28.0	A	24.5	A	25.5	A	28.1	A				
USGS	05427850	2003-07-02	28.5	A	25.5	A	27.0	A	24.0	A				
USGS	05427850	2003-07-03	29.0	A	26.5	A	27.5	A	35.5	A				
USGS	05427850	2003-07-04	29.5	A	26.5	A	28.0	A	28.6	A				
USGS	05427850	2003-07-05	30.0	A	27.0	A	28.5	A	31.8	A				
USGS	05427850	2003-07-06	29.5	A	27.0	A	28.0	A	43.9	A				
USGS	05427850	2003-07-07	28.5	A	25.5	A	27.0	A	46.9	A				
USGS	05427850	2003-07-08	28.0	A	25.5	A	26.0	A	37.4	A				
USGS	05427850	2003-07-09	25.5	A	23.0	A	23.5	A	39.8	A				
USGS	05427850	2003-07-10	23.0	A	21.0	A	21.5	A	31.8	A				
USGS	05427850	2003-07-11	22.5	A	19.5	A	21.0	A	40.6	A				
USGS	05427850	2003-07-12	24.5	A	21.0	A	22.5	A	29.7	A				
USGS	05427850	2003-07-13	27.5	A	23.0	A	24.5	A	23.6	A				
USGS	05427850	2003-07-14	27.5	A	25.0	A	26.0	A	13.0	A				
USGS	05427850	2003-07-15	26.5	A	24.0	A	25.5	A	98.7	A				
USGS	05427850	2003-07-16	26.5	A	24.0	A	25.0	A	48.9	A				
USGS	05427850	2003-07-17	28.0	A	25.0	A	26.0	A	55.1	A				
USGS	05427850	2003-07-18	26.5	A	22.5	A	24.5	A	15.8	A				
USGS	05427850	2003-07-19	26.0	A	23.0	A	24.0	A	30.7	A				
USGS	05427850	2003-07-20	26.0	A	24.0	A	25.0	A	38.2	A				
USGS	05427850	2003-07-21	26.5	A	24.5	A	25.5	A	45.3	A				
USGS	05427850	2003-07-22	25.5	A	23.0	A	24.5	A	29.7	A				
USGS	05427850	2003-07-23	26.0	A	22.5	A	24.0	A	24.3	A				
USGS	05427850	2003-07-24	25.5	A	23.5	A	24.0	A	24.3	A				
USGS	05427850	2003-07-25	26.5	A	24.0	A	25.0	A	10.1	A				
USGS	05427850	2003-07-26	25.5	A	24.0	A	24.5	A	45.3	A				
USGS	05427850	2003-07-27	28.5	A	24.5	A	26.0	A	41.4	A				
USGS	05427850	2003-07-28	27.0	A	24.0	A	25.5	A	22.8	A				
USGS	05427850	2003-07-29	27.0	A	24.0	A	25.0	A	18.2	A				
USGS	05427850	2003-07-30	27.0	A	25.0	A	26.0	A	23.8	A				
USGS	05427850	2003-07-31	27.0	A	24.5	A	25.5	A	37.1	A				
USGS	05427850	2003-08-01	26.5	A	24.5	A	25.0	A	47.3	A				
USGS	05427850	2003-08-02	27.5	A	25.0	A	26.0	A	30.1	A				
USGS	05427850	2003-08-03	26.5	A	24.5	A	25.5	A	41.9	A				
USGS	05427850	2003-08-04	25.5	A	24.0	A	24.5	A	32.5	A				
USGS	05427850	2003-08-05	26.5	A	23.5	A	24.5	A	28.1	A				
USGS	05427850	2003-08-06	28.0	A	24.5	A	26.0	A	29.0	A				
USGS	05427850	2003-08-07	28.0	A	25.0	A	26.5	A	27.4	A				
USGS	05427850	2003-08-08	27.0	A	24.5	A	25.5	A	25.7	A				
USGS	05427850	2003-08-09	26.5	A	23.5	A	25.0	A	25.4	A				
USGS	05427850	2003-08-10	27.5	A	24.0	A	25.5	A	30.3	A				
USGS	05427850	2003-08-11	27.0	A	23.5	A	25.0	A	36.3	A				
USGS	05427850	2003-08-12	24.5	A	22.0	A	23.0	A	16.8	A				
USGS	05427850	2003-08-13	26.0	A	22.5	A	24.0	A	21.8	A				
USGS	05427850	2003-08-14	27.0	A	24.0	A	25.0	A	22.7	A				
USGS	05427850	2003-08-15	28.0	A	25.5	A	26.5	A	25.5	A				
USGS	05427850	2003-08-16	28.5	A	26.5	A	27.5	A	30.5	A				
USGS	05427850	2003-08-17	28.5	A	26.0	A	27.5	A	18.5	A				
USGS	05427850	2003-08-18	27.5	A	25.5	A	26.0	A	11.2	A				
USGS	05427850	2003-08-19	28.5	A	26.0	A	27.0	A	29.4	A				
USGS	05427850	2003-08-20	28.5	A	25.0	A	26.5	A	14.3	A				
USGS	05427850	2003-08-21	29.0	A	26.0	A	27.0	A	43.3	A				
USGS	05427850	2003-08-22	28.0	A	25.5	A	27.0	A	19.1	A				
USGS	05427850	2003-08-23	27.5	A	25.0	A	26.0	A	16.8	A				
USGS	05427850	2003-08-24	27.0	A	24.5	A	26.0	A	20.8	A				
USGS	05427850	2003-08-25	28.0	A	25.0	A	26.5	A	35.5	A				
USGS	05427850	2003-08-26	28.0	A	25.0	A	26.0	A	32.1	A				
USGS	05427850	2003-08-27	28.0	A	25.0	A	26.5	A	20.2	A				
USGS	05427850	2003-08-28	26.5	A	23.5	A	25.0	A	8.59	A				
USGS	05427850	2003-08-29	27.0	A	24.0	A	25.5	A	63.1	A				
USGS	05427850	2003-08-30	25.0	A	22.5	A	24.0	A	11.7	A				
USGS	05427850	2003-08-31	24.0	A	22.0	A	22.5	A	29.5	A				
USGS	05427850	2003-09-01	22.5	A	19.5	A	21.5	A	22.2	A				
USGS	05427850	2003-09-02	23.0	A	19.5	A	21.0	A	8.87	A				
USGS	05427850	2003-09-03	23.5	A	21.0	A	22.0	A	38.2	A				
USGS	05427850	2003-09-04	22.0	A	20.0	A	21.0	A	21.8	A				
USGS	05427850	2003-09-05	23.0	A	20.0	A	21.0	A	11.1	A				
USGS	05427850	2003-09-06	24.5	A	20.5	A	22.0	A	28.5	A				
USGS	05427850	2003-09-07	27.5	A	22.0	A	24.0	A	24.7	A				
USGS	05427850	2003-09-08	26.5	A	23.5	A	24.5	A	18.4	A				
USGS	05427850	2003-09-09	26.5	A	24.0	A	25.0	A	22.7	A				
USGS	05427850	2003-09-10	26.0	A	23.0	A	24.5	A	22.7	A				
USGS	05427850	2003-09-11	25.0	A	23.0	A	24.0	A	24.5	A				
USGS	05427850	2003-09-12	24.0	A	21.0	A	22.0	A	20.3	A				
USGS	05427850	2003-09-13	21.5	A	20.5	A	21.0	A	74.1	A				
USGS	05427850	2003-09-14	20.5	A	19.0	A	19.5	A	140	A				
USGS	05427850	2003-09-15	20.0	A	17.5	A	19.0	A	110	A				
USGS	05427850	2003-09-16	21.0	A	18.0	A	19.0	A	35.9	A				
USGS	05427850	2003-09-17	21.5	A	19.0	A	20.5	A	37.1	A				
USGS	05427850	2003-09-18	22.0	A	18.5	A	20.0	A	40.4	A				
USGS	05427850	2003-09-19	21.0	A	17.5	A	19.0	A	49.3	A				
USGS	05427850	2003-09-20	19.0	A	15.5	A	17.0	A	32.7	A				
USGS	05427850	2003-09-21	19.0	A	16.5	A	18.0	A	34.4	A				
USGS	05427850	2003-09-22	18.5	A	17.5	A	18.0	A	27.2	A				
USGS	05427850	2003-09-23	17.5	A	15.5	A	16.5	A	33.6	A				
USGS	05427850	2003-09-24	18.0	A	16.0	A	17.0	A	36.0	A				
USGS	05427850	2003-09-25	16.5	A	14.0	A	15.0	A	34.2	A				
USGS	05427850	2003-09-26	14.5	A	13.5	A	14.0	A	28.9	A				
USGS	05427850	2003-09-27	13.5	A	11.5	A	12.5	A	40.0	A				
USGS	05427850	2003-09-28	12.0	A	11.0	A	11.5	A	37.4	A				
