"record_id","param","sampledate","value"
"2769","K","2006-08-22","3.05"
"2770","Mg","2006-08-22","33.49"
"2771","Mn","2006-08-22","0.01926"
"2772","NH4","2006-08-22","0.0630"
"2773","NO3NO2","2006-08-22","0.04976"
"2774","Na","2006-08-22","18.41"
"2775","SO4","2006-08-22","19.88"
"2776","SRP","2006-08-22","0.0269"
"2777","TIC","2006-08-22","39.109"
"2778","TKN","2006-08-22","0.6559"
"2779","TOC","2006-08-22","5.2818"
"2780","TP","2006-08-22","0.048"
"2781","Temp","2006-08-22","21.099"
"2782","Zoop","2006-08-22","47778"
"2783","pH","2006-08-22","8.653"
"2784","secchi","2006-08-22","3.104"
"2785","Bacillariophyta","2006-08-22","0.017867496"
"2786","Chlorophyta","2006-08-22","0.012000434"
"2787","Cyanophyta","2006-08-22","0.459739572"
"2788","DayLength","2006-08-22","13.39777892"
"2789","Month","2006-09-08","9"
"2790","Year","2006-09-08","06"
"2791","Season","2006-09-08","summer"
"2792","serialdate","2006-09-08","732928"
"2793","Alk","2006-09-08","3504"
"2794","Ca","2006-09-08","31.045"
"2795","Chl","2006-09-08","4.843"
"2796","Cl","2006-09-08","41.17"
"2797","DIC","2006-09-08","39.64"
"2798","DO","2006-09-08","6.776"
"2799","DOC","2006-09-08","5.23"
"2800","DOsat","2006-09-08","79.491"
"2801","DRSilica","2006-09-08","2.957"
"2802","Fe","2006-09-08","0.001"
"2803","K","2006-09-08","3.10"
"2804","Mg","2006-09-08","33.60"
"2805","Mn","2006-09-08","0.02348"
"2806","NH4","2006-09-08","0.1403"
"2807","NO3NO2","2006-09-08","0.03428"
"2808","Na","2006-09-08","18.50"
"2809","SO4","2006-09-08","19.78"
"2810","SRP","2006-09-08","0.0617"
"2811","TIC","2006-09-08","40.205"
"2812","TKN","2006-09-08","0.9951"
"2813","TOC","2006-09-08","5.3663"
"2814","TP","2006-09-08","0.083"
"2815","Temp","2006-09-08","19.727"
"2816","Zoop","2006-09-08","43421"
"2817","pH","2006-09-08","8.492"
"2818","secchi","2006-09-08","3.153"
"2819","Bacillariophyta","2006-09-08","0.03078061"
"2820","Chlorophyta","2006-09-08","0.018674243"
"2821","Cyanophyta","2006-09-08","1.089939598"
"2822","DayLength","2006-09-08","12.57285768"
"2823","Month","2006-10-06","10"
"2824","Year","2006-10-06","06"
"2825","Season","2006-10-06","fall"
"2826","serialdate","2006-10-06","732956"
"2827","Alk","2006-10-06","3534"
"2828","Ca","2006-10-06","33.032"
"2829","Chl","2006-10-06","5.337"
"2830","Cl","2006-10-06","40.89"
"2831","DIC","2006-10-06","42.54"
"2832","DO","2006-10-06","8.059"
"2833","DOC","2006-10-06","5.24"
"2834","DOsat","2006-10-06","85.237"
"2835","DRSilica","2006-10-06","2.951"
"2836","Fe","2006-10-06","0.001"
"2837","K","2006-10-06","3.18"
"2838","Mg","2006-10-06","33.85"
"2839","Mn","2006-10-06","0.03259"
"2840","NH4","2006-10-06","0.1509"
"2841","NO3NO2","2006-10-06","0.07256"
"2842","Na","2006-10-06","18.72"
"2843","SO4","2006-10-06","19.49"
"2844","SRP","2006-10-06","0.0662"
"2845","TIC","2006-10-06","41.773"
"2846","TKN","2006-10-06","0.8864"
"2847","TOC","2006-10-06","5.2358"
"2848","TP","2006-10-06","0.096"
"2849","Temp","2006-10-06","15.886"
"2850","Zoop","2006-10-06","23650"
"2851","pH","2006-10-06","8.367"
"2852","secchi","2006-10-06","2.933"
"2853","Bacillariophyta","2006-10-06","0.078832158"
"2854","Chlorophyta","2006-10-06","0.018023899"
"2855","Cyanophyta","2006-10-06","1.03057503"
"2856","DayLength","2006-10-06","11.17360358"
"2857","Month","2006-10-20","10"
"2858","Year","2006-10-20","06"
"2859","Season","2006-10-20","fall"
"2860","serialdate","2006-10-20","732970"
"2861","Alk","2006-10-20","3517"
"2862","Ca","2006-10-20","33.913"
"2863","Chl","2006-10-20","3.869"
"2864","Cl","2006-10-20","40.91"
"2865","DIC","2006-10-20","42.85"
"2866","DO","2006-10-20","8.637"
"2867","DOC","2006-10-20","5.29"
"2868","DOsat","2006-10-20","86.748"
"2869","DRSilica","2006-10-20","3.063"
"2870","Fe","2006-10-20","0.001"
"2871","K","2006-10-20","3.21"
"2872","Mg","2006-10-20","33.78"
"2873","Mn","2006-10-20","0.04160"
"2874","NH4","2006-10-20","0.2131"
"2875","NO3NO2","2006-10-20","0.10486"
"2876","Na","2006-10-20","18.67"
"2877","SO4","2006-10-20","19.35"
"2878","SRP","2006-10-20","0.0825"
"2879","TIC","2006-10-20","42.765"
"2880","TKN","2006-10-20","0.8816"
"2881","TOC","2006-10-20","5.2236"
"2882","TP","2006-10-20","0.109"
"2883","Temp","2006-10-20","14.000"
"2884","Zoop","2006-10-20","23912"
"2885","pH","2006-10-20","8.333"
"2886","secchi","2006-10-20","3.400"
"2887","Bacillariophyta","2006-10-20","0.128221094"
"2888","Chlorophyta","2006-10-20","0.021516924"
"2889","Cyanophyta","2006-10-20","2.052577253"
"2890","DayLength","2006-10-20","10.5033329"
"2891","Month","2006-11-03","11"
"2892","Year","2006-11-03","06"
"2893","Season","2006-11-03","fall"
"2894","serialdate","2006-11-03","732984"
"2895","Alk","2006-11-03","3504"
"2896","Ca","2006-11-03","34.363"
"2897","Chl","2006-11-03","2.969"
"2898","Cl","2006-11-03","40.92"
"2899","DIC","2006-11-03","43.47"
"2900","DO","2006-11-03","9.354"
"2901","DOC","2006-11-03","5.25"
"2902","DOsat","2006-11-03","89.464"
"2903","DRSilica","2006-11-03","3.202"
"2904","Fe","2006-11-03","0.001"
"2905","K","2006-11-03","3.21"
"2906","Mg","2006-11-03","33.70"
"2907","Mn","2006-11-03","0.04767"
"2908","NH4","2006-11-03","0.2639"
"2909","NO3NO2","2006-11-03","0.09785"
"2910","Na","2006-11-03","18.60"
"2911","SO4","2006-11-03","19.27"
"2912","SRP","2006-11-03","0.0975"
"2913","TIC","2006-11-03","43.490"
"2914","TKN","2006-11-03","0.8805"
"2915","TOC","2006-11-03","5.1579"
"2916","TP","2006-11-03","0.125"
"2917","Temp","2006-11-03","11.639"
"2918","Zoop","2006-11-03","23596"
"2919","pH","2006-11-03","8.266"
"2920","secchi","2006-11-03","3.314"
"2921","Bacillariophyta","2006-11-03","0.172670713"
"2922","Chlorophyta","2006-11-03","0.016580864"
"2923","Cyanophyta","2006-11-03","3.068657994"
"2924","DayLength","2006-11-03","9.890545717"
"2925","Month","2006-11-16","11"
"2926","Year","2006-11-16","06"
"2927","Season","2006-11-16","fall"
"2928","serialdate","2006-11-16","732997"
"2929","Alk","2006-11-16","3580"
"2930","Ca","2006-11-16","34.118"
"2931","Chl","2006-11-16","3.178"
"2932","Cl","2006-11-16","40.89"
"2933","DIC","2006-11-16","43.41"
"2934","DO","2006-11-16","9.649"
"2935","DOC","2006-11-16","5.20"
"2936","DOsat","2006-11-16","90.006"
"2937","DRSilica","2006-11-16","3.146"
"2938","Fe","2006-11-16","0.001"
"2939","K","2006-11-16","3.23"
"2940","Mg","2006-11-16","34.01"
"2941","Mn","2006-11-16","0.03534"
"2942","NH4","2006-11-16","0.2539"
"2943","NO3NO2","2006-11-16","0.12550"
"2944","Na","2006-11-16","18.85"
"2945","SO4","2006-11-16","19.37"
"2946","SRP","2006-11-16","0.0922"
"2947","TIC","2006-11-16","43.457"
"2948","TKN","2006-11-16","0.8830"
"2949","TOC","2006-11-16","5.1922"
"2950","TP","2006-11-16","0.116"
"2951","Temp","2006-11-16","11.131"
"2952","Zoop","2006-11-16","24417"
"2953","pH","2006-11-16","8.290"
"2954","secchi","2006-11-16","4.691"
"2955","Bacillariophyta","2006-11-16","0.116621616"
"2956","Chlorophyta","2006-11-16","0.016698501"
"2957","Cyanophyta","2006-11-16","1.516533005"
"2958","DayLength","2006-11-16","9.407850365"
"2959","Month","2007-05-11","5"
"2960","Year","2007-05-11","07"
"2961","Season","2007-05-11","spring"
"2962","serialdate","2007-05-11","733173"
"2963","Alk","2007-05-11","3638"
"2964","Ca","2007-05-11","35.636"
"2965","Chl","2007-05-11","3.099"
"2966","Cl","2007-05-11","39.96"
"2967","DIC","2007-05-11","42.83"
"2968","DO","2007-05-11","9.013"
"2969","DOC","2007-05-11","5.07"
"2970","DOsat","2007-05-11","89.209"
"2971","DRSilica","2007-05-11","1.102"
"2972","Fe","2007-05-11","0.010"
"2973","K","2007-05-11","3.45"
"2974","Mg","2007-05-11","35.20"
"2975","Mn","2007-05-11","0.00000"
"2976","NH4","2007-05-11","0.1478"
"2977","NO3NO2","2007-05-11","0.41881"
"2978","Na","2007-05-11","20.63"
"2979","SO4","2007-05-11","18.96"
"2980","SRP","2007-05-11","0.0612"
"2981","TIC","2007-05-11","42.865"
"2982","TKN","2007-05-11","0.8720"
"2983","TOC","2007-05-11","5.1250"
"2984","TP","2007-05-11","0.086"
"2985","Temp","2007-05-11","13.034"
"2986","Zoop","2007-05-11","46133"
"2987","pH","2007-05-11","8.486"
"2988","secchi","2007-05-11","5.718"
"2989","Bacillariophyta","2007-05-11","0.314199265"
"2990","Chlorophyta","2007-05-11","0.02848886"
"2991","Cyanophyta","2007-05-11","0.395467667"
"2992","DayLength","2007-05-11","14.35894422"
"2993","Month","2007-05-29","5"
"2994","Year","2007-05-29","07"
"2995","Season","2007-05-29","spring"
"2996","serialdate","2007-05-29","733191"
"2997","Alk","2007-05-29","3566"
"2998","Ca","2007-05-29","33.954"
"2999","Chl","2007-05-29","2.190"
"3000","Cl","2007-05-29","40.29"
"3001","DIC","2007-05-29","42.96"
"3002","DO","2007-05-29","9.095"
"3003","DOC","2007-05-29","5.11"
"3004","DOsat","2007-05-29","97.219"
"3005","DRSilica","2007-05-29","0.917"
"3006","Fe","2007-05-29","0.010"
"3007","K","2007-05-29","3.41"
"3008","Mg","2007-05-29","35.27"
"3009","Mn","2007-05-29","0.00000"
"3010","NH4","2007-05-29","0.1457"
"3011","NO3NO2","2007-05-29","0.42853"
"3012","Na","2007-05-29","20.69"
"3013","SO4","2007-05-29","18.95"
"3014","SRP","2007-05-29","0.0605"
"3015","TIC","2007-05-29","42.370"
"3016","TKN","2007-05-29","0.8058"
"3017","TOC","2007-05-29","5.2189"
"3018","TP","2007-05-29","0.079"
"3019","Temp","2007-05-29","16.080"
"3020","Zoop","2007-05-29","35887"
"3021","pH","2007-05-29","8.529"
"3022","secchi","2007-05-29","5.510"
"3023","Bacillariophyta","2007-05-29","0.059093495"
"3024","Chlorophyta","2007-05-29","0.022673318"
"3025","Cyanophyta","2007-05-29","0.314776005"
"3026","DayLength","2007-05-29","14.91563707"
"3027","Month","2007-06-11","6"
"3028","Year","2007-06-11","07"
"3029","Season","2007-06-11","spring"
"3030","serialdate","2007-06-11","733204"
"3031","Alk","2007-06-11","3486"
"3032","Ca","2007-06-11","32.657"
"3033","Chl","2007-06-11","3.494"
"3034","Cl","2007-06-11","40.30"
"3035","DIC","2007-06-11","43.66"
"3036","DO","2007-06-11","8.409"
"3037","DOC","2007-06-11","5.08"
"3038","DOsat","2007-06-11","94.009"
"3039","DRSilica","2007-06-11","0.984"
"3040","Fe","2007-06-11","0.013"
"3041","K","2007-06-11","3.38"
"3042","Mg","2007-06-11","35.19"
"3043","Mn","2007-06-11","0.00000"
"3044","NH4","2007-06-11","0.1328"
"3045","NO3NO2","2007-06-11","0.41351"
"3046","Na","2007-06-11","20.70"
"3047","SO4","2007-06-11","18.87"
"3048","SRP","2007-06-11","0.0606"
"3049","TIC","2007-06-11","43.103"
"3050","TKN","2007-06-11","0.8231"
"3051","TOC","2007-06-11","5.1382"
"3052","TP","2007-06-11","0.082"
"3053","Temp","2007-06-11","18.048"
"3054","Zoop","2007-06-11","42950"
"3055","pH","2007-06-11","8.491"
"3056","secchi","2007-06-11","3.865"
"3057","Bacillariophyta","2007-06-11","0.037621932"
"3058","Chlorophyta","2007-06-11","0.028683897"
"3059","Cyanophyta","2007-06-11","0.769821622"
"3060","DayLength","2007-06-11","15.13874795"
"3061","Month","2007-06-25","6"
"3062","Year","2007-06-25","07"
"3063","Season","2007-06-25","summer"
"3064","serialdate","2007-06-25","733218"
"3065","Alk","2007-06-25","3430"
"3066","Ca","2007-06-25","31.396"
"3067","Chl","2007-06-25","5.729"
"3068","Cl","2007-06-25","40.52"
"3069","DIC","2007-06-25","41.74"
"3070","DO","2007-06-25","7.890"
"3071","DOC","2007-06-25","5.24"
"3072","DOsat","2007-06-25","91.755"
"3073","DRSilica","2007-06-25","1.139"
"3074","Fe","2007-06-25","0.014"
"3075","K","2007-06-25","3.35"
"3076","Mg","2007-06-25","35.19"
"3077","Mn","2007-06-25","0.00000"
"3078","NH4","2007-06-25","0.0558"
"3079","NO3NO2","2007-06-25","0.29441"
"3080","Na","2007-06-25","20.73"
"3081","SO4","2007-06-25","18.85"
"3082","SRP","2007-06-25","0.0329"
"3083","TIC","2007-06-25","41.707"
"3084","TKN","2007-06-25","0.5956"
"3085","TOC","2007-06-25","5.3955"
"3086","TP","2007-06-25","0.066"
"3087","Temp","2007-06-25","19.657"
"3088","Zoop","2007-06-25","24369"
"3089","pH","2007-06-25","8.772"
"3090","secchi","2007-06-25","3.150"
"3091","Bacillariophyta","2007-06-25","0.036076307"
"3092","Chlorophyta","2007-06-25","0.05649211"
"3093","Cyanophyta","2007-06-25","2.270310134"
"3094","DayLength","2007-06-25","15.17582977"
"3095","Month","2007-07-23","7"
"3096","Year","2007-07-23","07"
"3097","Season","2007-07-23","summer"
"3098","serialdate","2007-07-23","733246"
"3099","Alk","2007-07-23","3197"
"3100","Ca","2007-07-23","28.217"
"3101","Chl","2007-07-23","5.224"
"3102","Cl","2007-07-23","41.11"
"3103","DIC","2007-07-23","35.21"
"3104","DO","2007-07-23","6.304"
"3105","DOC","2007-07-23","5.18"
"3106","DOsat","2007-07-23","76.392"
"3107","DRSilica","2007-07-23","1.672"
"3108","Fe","2007-07-23","0.014"
"3109","K","2007-07-23","3.26"
"3110","Mg","2007-07-23","35.16"
"3111","Mn","2007-07-23","0.00000"
"3112","NH4","2007-07-23","0.0585"
"3113","NO3NO2","2007-07-23","0.07863"
"3114","Na","2007-07-23","20.83"
"3115","SO4","2007-07-23","18.81"
"3116","SRP","2007-07-23","0.0197"
"3117","TIC","2007-07-23","37.369"
"3118","TKN","2007-07-23","0.8808"
"3119","TOC","2007-07-23","5.4766"
"3120","TP","2007-07-23","0.049"
"3121","Temp","2007-07-23","20.901"
"3122","Zoop","2007-07-23","12123"
"3123","pH","2007-07-23","8.609"
"3124","secchi","2007-07-23","2.259"
"3125","Bacillariophyta","2007-07-23","0.023756322"
"3126","Chlorophyta","2007-07-23","0.030249901"
"3127","Cyanophyta","2007-07-23","4.265122784"
"3128","DayLength","2007-07-23","14.62874357"
"3129","Month","2007-08-06","8"
"3130","Year","2007-08-06","07"
"3131","Season","2007-08-06","summer"
"3132","serialdate","2007-08-06","733260"
"3133","Alk","2007-08-06","3329"
"3134","Ca","2007-08-06","26.696"
"3135","Chl","2007-08-06","5.487"
"3136","Cl","2007-08-06","41.48"
"3137","DIC","2007-08-06","37.76"
"3138","DO","2007-08-06","4.996"
"3139","DOC","2007-08-06","5.19"
"3140","DOsat","2007-08-06","61.432"
"3141","DRSilica","2007-08-06","2.058"
"3142","Fe","2007-08-06","0.012"
"3143","K","2007-08-06","3.23"
"3144","Mg","2007-08-06","35.26"
"3145","Mn","2007-08-06","0.00000"
"3146","NH4","2007-08-06","0.1785"
"3147","NO3NO2","2007-08-06","0.05897"
"3148","Na","2007-08-06","20.94"
"3149","SO4","2007-08-06","18.82"
"3150","SRP","2007-08-06","0.0531"
"3151","TIC","2007-08-06","37.745"
"3152","TKN","2007-08-06","0.9524"
"3153","TOC","2007-08-06","5.2472"
"3154","TP","2007-08-06","0.076"
"3155","Temp","2007-08-06","21.609"
"3156","Zoop","2007-08-06","15618"
"3157","pH","2007-08-06","8.393"
"3158","secchi","2007-08-06","2.237"
"3159","Bacillariophyta","2007-08-06","0.026063949"
"3160","Chlorophyta","2007-08-06","0.036954663"
"3161","Cyanophyta","2007-08-06","1.388437994"
"3162","DayLength","2007-08-06","14.11455342"
"3163","Month","2007-08-20","8"
"3164","Year","2007-08-20","07"
"3165","Season","2007-08-20","summer"
"3166","serialdate","2007-08-20","733274"
"3167","Alk","2007-08-20","3354"
"3168","Ca","2007-08-20","28.166"
"3169","Chl","2007-08-20","4.738"
"3170","Cl","2007-08-20","41.08"
"3171","DIC","2007-08-20","39.31"
"3172","DO","2007-08-20","5.795"
"3173","DOC","2007-08-20","5.18"
"3174","DOsat","2007-08-20","69.683"
"3175","DRSilica","2007-08-20","1.900"
"3176","Fe","2007-08-20","0.014"
"3177","K","2007-08-20","3.26"
"3178","Mg","2007-08-20","35.14"
"3179","Mn","2007-08-20","0.00000"
"3180","NH4","2007-08-20","0.0848"
"3181","NO3NO2","2007-08-20","0.04880"
"3182","Na","2007-08-20","20.81"
"3183","SO4","2007-08-20","18.80"
"3184","SRP","2007-08-20","0.0189"
"3185","TIC","2007-08-20","39.487"
"3186","TKN","2007-08-20","0.8440"
"3187","TOC","2007-08-20","5.2666"
"3188","TP","2007-08-20","0.044"
"3189","Temp","2007-08-20","21.311"
"3190","Zoop","2007-08-20","13850"
"3191","pH","2007-08-20","8.619"
"3192","secchi","2007-08-20","2.590"
"3193","Bacillariophyta","2007-08-20","0.026424862"
"3194","Chlorophyta","2007-08-20","0.011948599"
"3195","Cyanophyta","2007-08-20","1.183844289"
"3196","DayLength","2007-08-20","13.50244462"
"3197","Month","2007-09-27","9"
"3198","Year","2007-09-27","07"
"3199","Season","2007-09-27","fall"
"3200","serialdate","2007-09-27","733312"
"3201","Alk","2007-09-27","3408"
"3202","Ca","2007-09-27","30.191"
"3203","Chl","2007-09-27","6.462"
"3204","Cl","2007-09-27","40.29"
"3205","DIC","2007-09-27","40.20"
"3206","DO","2007-09-27","7.644"
"3207","DOC","2007-09-27","5.22"
"3208","DOsat","2007-09-27","86.532"
"3209","DRSilica","2007-09-27","2.201"
"3210","Fe","2007-09-27","0.021"
"3211","K","2007-09-27","3.30"
"3212","Mg","2007-09-27","34.66"
"3213","Mn","2007-09-27","0.00000"
"3214","NH4","2007-09-27","0.1242"
"3215","NO3NO2","2007-09-27","0.08274"
"3216","Na","2007-09-27","20.30"
"3217","SO4","2007-09-27","18.71"
"3218","SRP","2007-09-27","0.0417"
"3219","TIC","2007-09-27","40.559"
"3220","TKN","2007-09-27","0.8157"
"3221","TOC","2007-09-27","5.2867"
"3222","TP","2007-09-27","0.069"
"3223","Temp","2007-09-27","18.817"
"3224","Zoop","2007-09-27","12901"
"3225","pH","2007-09-27","8.434"
"3226","secchi","2007-09-27","2.475"
"3227","Bacillariophyta","2007-09-27","0.048408716"
"3228","Chlorophyta","2007-09-27","0.012280918"
"3229","Cyanophyta","2007-09-27","1.463470625"
"3230","DayLength","2007-09-27","11.63300889"
"3231","Month","2007-10-12","10"
"3232","Year","2007-10-12","07"
"3233","Season","2007-10-12","fall"
"3234","serialdate","2007-10-12","733327"
"3235","Alk","2007-10-12","3392"
"3236","Ca","2007-10-12","31.650"
"3237","Chl","2007-10-12","5.122"
"3238","Cl","2007-10-12","39.75"
"3239","DIC","2007-10-12","41.17"
"3240","DO","2007-10-12","7.595"
"3241","DOC","2007-10-12","5.18"
"3242","DOsat","2007-10-12","83.985"
"3243","DRSilica","2007-10-12","2.307"
"3244","Fe","2007-10-12","0.025"
"3245","K","2007-10-12","3.34"
"3246","Mg","2007-10-12","34.48"
"3247","Mn","2007-10-12","0.00000"
"3248","NH4","2007-10-12","0.1888"
"3249","NO3NO2","2007-10-12","0.10480"
"3250","Na","2007-10-12","20.09"
"3251","SO4","2007-10-12","18.64"
"3252","SRP","2007-10-12","0.0560"
"3253","TIC","2007-10-12","41.374"
"3254","TKN","2007-10-12","0.8503"
"3255","TOC","2007-10-12","5.2753"
"3256","TP","2007-10-12","0.083"
"3257","Temp","2007-10-12","17.861"
"3258","Zoop","2007-10-12","11453"
"3259","pH","2007-10-12","8.398"
"3260","secchi","2007-10-12","2.819"
"3261","Bacillariophyta","2007-10-12","0.031381967"
"3262","Chlorophyta","2007-10-12","0.015291259"
"3263","Cyanophyta","2007-10-12","1.319068631"
"3264","DayLength","2007-10-12","10.89349266"
"3265","Month","2007-11-01","11"
"3266","Year","2007-11-01","07"
"3267","Season","2007-11-01","fall"
"3268","serialdate","2007-11-01","733347"
"3269","Alk","2007-11-01","3374"
"3270","Ca","2007-11-01","33.498"
"3271","Chl","2007-11-01","2.937"
"3272","Cl","2007-11-01","39.02"
"3273","DIC","2007-11-01","43.06"
"3274","DO","2007-11-01","7.694"
"3275","DOC","2007-11-01","5.09"
"3276","DOsat","2007-11-01","80.374"
"3277","DRSilica","2007-11-01","2.730"
"3278","Fe","2007-11-01","0.032"
"3279","K","2007-11-01","3.39"
"3280","Mg","2007-11-01","34.30"
"3281","Mn","2007-11-01","0.00000"
"3282","NH4","2007-11-01","0.3473"
"3283","NO3NO2","2007-11-01","0.09345"
"3284","Na","2007-11-01","19.88"
"3285","SO4","2007-11-01","18.55"
"3286","SRP","2007-11-01","0.0930"
"3287","TIC","2007-11-01","42.966"
"3288","TKN","2007-11-01","0.9354"
"3289","TOC","2007-11-01","5.2630"
"3290","TP","2007-11-01","0.121"
"3291","Temp","2007-11-01","15.123"
"3292","Zoop","2007-11-01","8443"
"3293","pH","2007-11-01","8.252"
"3294","secchi","2007-11-01","3.083"
"3295","Bacillariophyta","2007-11-01","0.014497181"
"3296","Chlorophyta","2007-11-01","0.013889199"
"3297","Cyanophyta","2007-11-01","0.755587257"
"3298","DayLength","2007-11-01","9.983618575"
"3299","Month","2008-05-10","5"
"3300","Year","2008-05-10","08"
"3301","Season","2008-05-10","spring"
"3302","serialdate","2008-05-10","733538"
"3303","Alk","2008-05-10","3599"
"3304","Ca","2008-05-10","31.817"
"3305","Chl","2008-05-10","3.754"
"3306","Cl","2008-05-10","41.48"
"3307","DIC","2008-05-10","40.65"
"3308","DO","2008-05-10","12.601"
"3309","DOC","2008-05-10","5.14"
"3310","DOsat","2008-05-10","119.466"
"3311","DRSilica","2008-05-10","0.687"
"3312","Fe","2008-05-10","0.000"
"3313","K","2008-05-10","2.99"
"3314","Mg","2008-05-10","30.78"
"3315","Mn","2008-05-10","0.00294"
"3316","NH4","2008-05-10","0.0969"
"3317","NO3NO2","2008-05-10","0.74170"
"3318","Na","2008-05-10","18.83"
"3319","SO4","2008-05-10","18.14"
"3320","SRP","2008-05-10","0.0366"
"3321","TIC","2008-05-10","41.206"
"3322","TKN","2008-05-10","0.8068"
"3323","TOC","2008-05-10","5.2487"
"3324","TP","2008-05-10","0.066"
"3325","Temp","2008-05-10","11.165"
"3326","Zoop","2008-05-10","54727"
"3327","pH","2008-05-10","8.689"
"3328","secchi","2008-05-10","5.456"
"3329","Bacillariophyta","2008-05-10","0.422284371"
"3330","Chlorophyta","2008-05-10","0.008637677"
"3331","Cyanophyta","2008-05-10","0.921157858"
"3332","DayLength","2008-05-10","14.3495927"
"3333","Month","2008-05-22","5"
"3334","Year","2008-05-22","08"
"3335","Season","2008-05-22","spring"
"3336","serialdate","2008-05-22","733550"
"3337","Alk","2008-05-22","3564"
"3338","Ca","2008-05-22","30.908"
"3339","Chl","2008-05-22","3.911"
"3340","Cl","2008-05-22","41.08"
"3341","DIC","2008-05-22","40.30"
"3342","DO","2008-05-22","10.971"
"3343","DOC","2008-05-22","5.17"
"3344","DOsat","2008-05-22","110.094"
"3345","DRSilica","2008-05-22","1.039"
"3346","Fe","2008-05-22","0.000"
"3347","K","2008-05-22","2.95"
"3348","Mg","2008-05-22","30.08"
"3349","Mn","2008-05-22","0.00385"
"3350","NH4","2008-05-22","0.1360"
"3351","NO3NO2","2008-05-22","0.70155"
"3352","Na","2008-05-22","18.46"
"3353","SO4","2008-05-22","17.91"
"3354","SRP","2008-05-22","0.0496"
"3355","TIC","2008-05-22","40.792"
"3356","TKN","2008-05-22","0.8567"
"3357","TOC","2008-05-22","5.2771"
"3358","TP","2008-05-22","0.081"
"3359","Temp","2008-05-22","13.973"
"3360","Zoop","2008-05-22","51130"
"3361","pH","2008-05-22","8.678"
"3362","secchi","2008-05-22","6.230"
"3363","Bacillariophyta","2008-05-22","0.382560079"
"3364","Chlorophyta","2008-05-22","0.017670355"
"3365","Cyanophyta","2008-05-22","1.761471841"
"3366","DayLength","2008-05-22","14.75105625"
"3367","Month","2008-06-05","6"
"3368","Year","2008-06-05","08"
"3369","Season","2008-06-05","spring"
"3370","serialdate","2008-06-05","733564"
"3371","Alk","2008-06-05","3542"
"3372","Ca","2008-06-05","29.841"
"3373","Chl","2008-06-05","2.853"
"3374","Cl","2008-06-05","40.60"
"3375","DIC","2008-06-05","40.24"
"3376","DO","2008-06-05","9.934"
"3377","DOC","2008-06-05","5.21"
"3378","DOsat","2008-06-05","105.108"
"3379","DRSilica","2008-06-05","1.029"
"3380","Fe","2008-06-05","0.000"
"3381","K","2008-06-05","2.89"
"3382","Mg","2008-06-05","29.07"
"3383","Mn","2008-06-05","0.00435"
"3384","NH4","2008-06-05","0.1741"
"3385","NO3NO2","2008-06-05","0.70345"
"3386","Na","2008-06-05","17.91"
"3387","SO4","2008-06-05","17.50"
"3388","SRP","2008-06-05","0.0583"
"3389","TIC","2008-06-05","40.723"
"3390","TKN","2008-06-05","0.8569"
"3391","TOC","2008-06-05","5.3054"
"3392","TP","2008-06-05","0.086"
"3393","Temp","2008-06-05","16.062"
"3394","Zoop","2008-06-05","54238"
"3395","pH","2008-06-05","8.654"
"3396","secchi","2008-06-05","5.614"
"3397","Bacillariophyta","2008-06-05","0.218508797"
"3398","Chlorophyta","2008-06-05","0.024041868"
"3399","Cyanophyta","2008-06-05","1.895035149"
"3400","DayLength","2008-06-05","15.06937519"
"3401","Month","2008-06-25","6"
"3402","Year","2008-06-25","08"
"3403","Season","2008-06-25","summer"
"3404","serialdate","2008-06-25","733584"
"3405","Alk","2008-06-25","3497"
"3406","Ca","2008-06-25","28.954"
"3407","Chl","2008-06-25","6.411"
"3408","Cl","2008-06-25","40.17"
"3409","DIC","2008-06-25","39.90"
"3410","DO","2008-06-25","9.155"
"3411","DOC","2008-06-25","5.24"
"3412","DOsat","2008-06-25","103.933"
"3413","DRSilica","2008-06-25","1.559"
"3414","Fe","2008-06-25","0.000"
"3415","K","2008-06-25","2.84"
"3416","Mg","2008-06-25","28.24"
"3417","Mn","2008-06-25","0.00544"
"3418","NH4","2008-06-25","0.1028"
"3419","NO3NO2","2008-06-25","0.68012"
"3420","Na","2008-06-25","17.52"
"3421","SO4","2008-06-25","17.22"
"3422","SRP","2008-06-25","0.0534"
"3423","TIC","2008-06-25","40.733"
"3424","TKN","2008-06-25","0.9527"
"3425","TOC","2008-06-25","5.5613"
"3426","TP","2008-06-25","0.102"
"3427","Temp","2008-06-25","18.746"
"3428","Zoop","2008-06-25","39539"
"3429","pH","2008-06-25","8.844"
"3430","secchi","2008-06-25","2.569"
"3431","Bacillariophyta","2008-06-25","0.12855284"
"3432","Chlorophyta","2008-06-25","0.018852544"
"3433","Cyanophyta","2008-06-25","3.772976891"
"3434","DayLength","2008-06-25","15.17163113"
"3435","Month","2008-07-11","7"
"3436","Year","2008-07-11","08"
"3437","Season","2008-07-11","summer"
"3438","serialdate","2008-07-11","733600"
"3439","Alk","2008-07-11","3441"
"3440","Ca","2008-07-11","28.359"
"3441","Chl","2008-07-11","7.101"
"3442","Cl","2008-07-11","39.87"
"3443","DIC","2008-07-11","40.79"
"3444","DO","2008-07-11","8.047"
"3445","DOC","2008-07-11","5.17"
"3446","DOsat","2008-07-11","93.433"
"3447","DRSilica","2008-07-11","1.872"
"3448","Fe","2008-07-11","0.000"
